,product_id,composition,fit,product_safety,size,sustainable,product_name,product_price,color_name,style_id,color_id,scrapy_datetime
1,0811993002,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Denim blue,0811993,002,2021-10-09 11:57:22
0,0811993006,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",14.99,Graphite gray,0811993,006,2021-10-09 11:57:22
1,0811993006,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",14.99,Graphite gray,0811993,006,2021-10-09 11:57:22
0,0811993007,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",29.99,Light denim blue,0811993,007,2021-10-09 11:57:22
1,0811993007,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Light denim blue,0811993,007,2021-10-09 11:57:22
0,0811993021,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",29.99,Black,0811993,021,2021-10-09 11:57:22
1,0811993021,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Black,0811993,021,2021-10-09 11:57:22
0,0811993022,"Cotton 99%, Elastane 1%",Regular fit,"",,,"
							  Regular Jeans",16.99,Cream,0811993,022,2021-10-09 11:57:22
1,0811993022,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",16.99,Cream,0811993,022,2021-10-09 11:57:22
0,0811993024,"Cotton 99%, Elastane 1%",Regular fit,"",,,"
							  Regular Jeans",29.99,Denim blue,0811993,024,2021-10-09 11:57:22
1,0811993024,Cotton 100%,Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Denim blue,0811993,024,2021-10-09 11:57:22
0,0811993025,Cotton 100%,Regular fit,"",,,"
							  Regular Jeans",15.99,Light blue,0811993,025,2021-10-09 11:57:22
1,0811993025,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",15.99,Light blue,0811993,025,2021-10-09 11:57:22
0,0811993028,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 185cm/6'1"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Denim blue,0811993,028,2021-10-09 11:57:22
1,0811993028,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 185cm/6'1"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Denim blue,0811993,028,2021-10-09 11:57:22
0,0811993031,"Cotton 99%, Elastane 1%",Regular fit,"",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,031,2021-10-09 11:57:22
1,0811993031,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,031,2021-10-09 11:57:22
0,0811993034,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 187cm/6'2"" and wears a size 31/32",,"
							  Regular Jeans",29.99,Pale denim blue,0811993,034,2021-10-09 11:57:22
1,0811993034,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 187cm/6'2"" and wears a size 31/32",,"
							  Regular Jeans",29.99,Pale denim blue,0811993,034,2021-10-09 11:57:22
0,0811993036,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 183cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Blue,0811993,036,2021-10-09 11:57:22
1,0811993036,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 183cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Blue,0811993,036,2021-10-09 11:57:22
0,0811993037,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 182cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark blue,0811993,037,2021-10-09 11:57:22
1,0811993037,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 182cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark blue,0811993,037,2021-10-09 11:57:22
0,0986779005,Cotton 100%,Relaxed fit,,,,"
							  Relaxed Tapered Pull-on Jeans",29.99,Denim blue,0986779,005,2021-10-09 11:57:22
1,0986779005,"Polyester 65%, Cotton 35%",Relaxed fit,,,,"
							  Relaxed Tapered Pull-on Jeans",29.99,Denim blue,0986779,005,2021-10-09 11:57:22
0,0986779002,"Polyester 65%, Cotton 35%",Relaxed fit,,,,"
							  Relaxed Tapered Pull-on Jeans",29.99,Denim blue,0986779,002,2021-10-09 11:57:22
1,0986779002,Cotton 100%,Relaxed fit,,,,"
							  Relaxed Tapered Pull-on Jeans",29.99,Denim blue,0986779,002,2021-10-09 11:57:22
0,0986779003,Cotton 100%,Relaxed fit,,,,"
							  Relaxed Tapered Pull-on Jeans",29.99,Black,0986779,003,2021-10-09 11:57:22
1,0986779003,"Polyester 65%, Cotton 35%",Relaxed fit,,,,"
							  Relaxed Tapered Pull-on Jeans",29.99,Black,0986779,003,2021-10-09 11:57:22
0,0986779004,"Polyester 65%, Cotton 35%",Relaxed fit,,,,"
							  Relaxed Tapered Pull-on Jeans",29.99,Dark denim blue,0986779,004,2021-10-09 11:57:22
1,0986779004,Cotton 100%,Relaxed fit,,,,"
							  Relaxed Tapered Pull-on Jeans",29.99,Dark denim blue,0986779,004,2021-10-09 11:57:22
0,0751994009,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",29.99,Dark blue denim,0751994,009,2021-10-09 11:57:22
0,0751994001,"Cotton 99%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",11.99,Dark gray,0751994,001,2021-10-09 11:57:22
0,0751994003,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",13.99,Light denim blue,0751994,003,2021-10-09 11:57:22
0,0751994004,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",16.99,Dark denim blue,0751994,004,2021-10-09 11:57:22
0,0751994005,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",20.99,Dark blue,0751994,005,2021-10-09 11:57:22
0,0751994006,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",14.99,Denim blue,0751994,006,2021-10-09 11:57:22
0,0751994007,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",22.99,Black/washed out,0751994,007,2021-10-09 11:57:22
0,0751994010,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",29.99,Dark gray,0751994,010,2021-10-09 11:57:22
0,0751994014,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",17.99,Light gray,0751994,014,2021-10-09 11:57:22
0,0751994016,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",15.99,Dark blue,0751994,016,2021-10-09 11:57:22
0,0751994017,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",16.99,Dark denim blue,0751994,017,2021-10-09 11:57:22
0,0751994018,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",29.99,Denim blue,0751994,018,2021-10-09 11:57:22
0,0751994024,"Cotton 98%, Elastane 2%",Slim fit,,"The model is 187cm/6'2"" and wears a size 31/32",,"
							  Slim Jeans",29.99,Black denim,0751994,024,2021-10-09 11:57:22
0,0751994031,"Cotton 99%, Elastane 1%",Slim fit,,"The model is 187cm/6'2"" and wears a size 31/32",,"
							  Slim Jeans",29.99,Light blue,0751994,031,2021-10-09 11:57:22
0,0751994034,"Cotton 99%, Elastane 1%",Slim fit,,"The model is 189cm/6'2"" and wears a size 32/32",,"
							  Slim Jeans",29.99,Dark blue,0751994,034,2021-10-09 11:57:22
0,0985159003,"Polyester 63%, Cotton 37%",Skinny fit,,,,"
							  Skinny Jeans",19.99,Dark gray,0985159,003,2021-10-09 11:57:22
1,0985159003,"Cotton 99%, Elastane 1%",Skinny fit,,,,"
							  Skinny Jeans",19.99,Dark gray,0985159,003,2021-10-09 11:57:22
0,0985159001,"Cotton 99%, Elastane 1%",Skinny fit,,"The model is 187cm/6'2"" and wears a size 31/32",,"
							  Skinny Jeans",19.99,Black,0985159,001,2021-10-09 11:57:22
1,0985159001,Cotton 100%,Skinny fit,,"The model is 187cm/6'2"" and wears a size 31/32",,"
							  Skinny Jeans",19.99,Black,0985159,001,2021-10-09 11:57:22
0,0985159002,Cotton 100%,Skinny fit,,"The model is 187cm/6'2"" and wears a size 31/32",,"
							  Skinny Jeans",19.99,Denim blue,0985159,002,2021-10-09 11:57:22
1,0985159002,"Cotton 99%, Elastane 1%",Skinny fit,,"The model is 187cm/6'2"" and wears a size 31/32",,"
							  Skinny Jeans",19.99,Denim blue,0985159,002,2021-10-09 11:57:22
0,0985159004,"Cotton 99%, Elastane 1%",Skinny fit,,,,"
							  Skinny Jeans",19.99,Light denim blue,0985159,004,2021-10-09 11:57:22
1,0985159004,Cotton 100%,Skinny fit,,,,"
							  Skinny Jeans",19.99,Light denim blue,0985159,004,2021-10-09 11:57:22
0,0985159005,"Cotton 99%, Elastane 1%",Skinny fit,,"The model is 187cm/6'2"" and wears a size 32/32",,"
							  Skinny Jeans",19.99,Dark blue,0985159,005,2021-10-09 11:57:22
1,0985159005,Cotton 100%,Skinny fit,,"The model is 187cm/6'2"" and wears a size 32/32",,"
							  Skinny Jeans",19.99,Dark blue,0985159,005,2021-10-09 11:57:22
0,0985159006,"Polyester 65%, Cotton 35%",Skinny fit,,"The model is 187cm/6'2"" and wears a size 32/32",,"
							  Skinny Jeans",19.99,Dark denim blue,0985159,006,2021-10-09 11:57:22
1,0985159006,"Cotton 99%, Elastane 1%",Skinny fit,,"The model is 187cm/6'2"" and wears a size 32/32",,"
							  Skinny Jeans",19.99,Dark denim blue,0985159,006,2021-10-09 11:57:22
0,0720504010,"Cotton 90%, Polyester 8%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",24.99,Denim blue,0720504,010,2021-10-09 11:57:22
1,0720504010,Cotton 100%,Skinny fit,,,,"
							  Skinny Jeans",24.99,Denim blue,0720504,010,2021-10-09 11:57:22
0,0720504001,Polyester 100%,Skinny fit,,,,"
							  Skinny Jeans",14.99,Black,0720504,001,2021-10-09 11:57:22
1,0720504001,"Cotton 80%, Polyester 19%, Elastane 1%",Skinny fit,,,,"
							  Skinny Jeans",14.99,Black,0720504,001,2021-10-09 11:57:22
0,0720504002,"Cotton 90%, Polyester 8%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",12.99,Dark denim blue,0720504,002,2021-10-09 11:57:22
1,0720504002,"Polyester 65%, Cotton 35%",Skinny fit,,,,"
							  Skinny Jeans",12.99,Dark denim blue,0720504,002,2021-10-09 11:57:22
0,0720504003,Cotton 100%,Skinny fit,,,,"
							  Skinny Jeans",10.99,Denim blue,0720504,003,2021-10-09 11:57:22
1,0720504003,"Cotton 90%, Polyester 8%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",10.99,Denim blue,0720504,003,2021-10-09 11:57:22
0,0720504004,"Cotton 85%, Polyester 14%, Elastane 1%",Skinny fit,,,,"
							  Skinny Jeans",12.99,Light denim blue,0720504,004,2021-10-09 11:57:22
1,0720504004,Cotton 100%,Skinny fit,,,,"
							  Skinny Jeans",12.99,Light denim blue,0720504,004,2021-10-09 11:57:22
0,0720504005,Cotton 100%,Skinny fit,,,,"
							  Skinny Jeans",12.99,Light gray,0720504,005,2021-10-09 11:57:22
1,0720504005,"Cotton 75%, Polyester 24%, Elastane 1%",Skinny fit,,,,"
							  Skinny Jeans",12.99,Light gray,0720504,005,2021-10-09 11:57:22
0,0720504007,Cotton 100%,Skinny fit,,,,"
							  Skinny Jeans",10.99,Midnight blue,0720504,007,2021-10-09 11:57:22
1,0720504007,"Cotton 87%, Polyester 11%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",10.99,Midnight blue,0720504,007,2021-10-09 11:57:22
0,0720504008,"Cotton 73%, Polyester 26%, Elastane 1%",Skinny fit,,,,"
							  Skinny Jeans",24.99,Dark gray,0720504,008,2021-10-09 11:57:22
1,0720504008,Cotton 100%,Skinny fit,,,,"
							  Skinny Jeans",24.99,Dark gray,0720504,008,2021-10-09 11:57:22
0,0720504011,"Polyester 65%, Cotton 35%",Skinny fit,,,,"
							  Skinny Jeans",14.99,Dark blue,0720504,011,2021-10-09 11:57:22
1,0720504011,"Cotton 73%, Polyester 26%, Elastane 1%",Skinny fit,,,,"
							  Skinny Jeans",14.99,Dark blue,0720504,011,2021-10-09 11:57:22
0,0720504013,"Cotton 88%, Polyester 11%, Elastane 1%",Skinny fit,,,,"
							  Skinny Jeans",24.99,Light blue,0720504,013,2021-10-09 11:57:22
1,0720504013,Cotton 100%,Skinny fit,,,,"
							  Skinny Jeans",24.99,Light blue,0720504,013,2021-10-09 11:57:22
0,0814631002,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",49.99,Light denim blue,0814631,002,2021-10-09 11:57:22
0,0814631001,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",49.99,Dark denim blue,0814631,001,2021-10-09 11:57:22
0,0814631003,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",27.99,Dark gray,0814631,003,2021-10-09 11:57:22
0,0814631004,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",49.99,Pale denim blue,0814631,004,2021-10-09 11:57:22
0,0814631005,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",49.99,Light gray,0814631,005,2021-10-09 11:57:22
0,0814631006,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",49.99,Black/No fade black,0814631,006,2021-10-09 11:57:22
0,0814631007,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",30.99,Dark blue,0814631,007,2021-10-09 11:57:22
0,0814631012,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",25.99,White,0814631,012,2021-10-09 11:57:22
0,0814631014,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",19.99,Gray,0814631,014,2021-10-09 11:57:22
0,0814631018,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",49.99,Dark denim blue,0814631,018,2021-10-09 11:57:22
0,0751994031,"Cotton 99%, Elastane 1%",Slim fit,,"The model is 187cm/6'2"" and wears a size 31/32",,"
							  Slim Jeans",29.99,Light blue,0751994,031,2021-10-09 11:57:22
0,0751994001,"Cotton 99%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",11.99,Dark gray,0751994,001,2021-10-09 11:57:22
0,0751994003,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",13.99,Light denim blue,0751994,003,2021-10-09 11:57:22
0,0751994004,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",16.99,Dark denim blue,0751994,004,2021-10-09 11:57:22
0,0751994005,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",20.99,Dark blue,0751994,005,2021-10-09 11:57:22
0,0751994006,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",14.99,Denim blue,0751994,006,2021-10-09 11:57:22
0,0751994007,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",22.99,Black/washed out,0751994,007,2021-10-09 11:57:22
0,0751994009,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",29.99,Dark blue denim,0751994,009,2021-10-09 11:57:22
0,0751994010,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",29.99,Dark gray,0751994,010,2021-10-09 11:57:22
0,0751994014,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",17.99,Light gray,0751994,014,2021-10-09 11:57:22
0,0751994016,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",15.99,Dark blue,0751994,016,2021-10-09 11:57:22
0,0751994017,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",16.99,Dark denim blue,0751994,017,2021-10-09 11:57:22
0,0751994018,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",29.99,Denim blue,0751994,018,2021-10-09 11:57:22
0,0751994024,"Cotton 98%, Elastane 2%",Slim fit,,"The model is 187cm/6'2"" and wears a size 31/32",,"
							  Slim Jeans",29.99,Black denim,0751994,024,2021-10-09 11:57:22
0,0751994034,"Cotton 99%, Elastane 1%",Slim fit,,"The model is 189cm/6'2"" and wears a size 32/32",,"
							  Slim Jeans",29.99,Dark blue,0751994,034,2021-10-09 11:57:22
0,0730863033,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",29.99,Black/No fade black,0730863,033,2021-10-09 11:57:22
0,0730863002,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",14.99,Denim blue washed out,0730863,002,2021-10-09 11:57:22
0,0730863003,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",20.99,Black/washed out,0730863,003,2021-10-09 11:57:22
0,0730863004,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",14.99,Dark denim blue,0730863,004,2021-10-09 11:57:22
0,0730863005,"Cotton 99%, Elastane 1%",Skinny fit,,,,"
							  Skinny Jeans",29.99,Light denim blue,0730863,005,2021-10-09 11:57:22
0,0730863007,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",16.99,Denim blue,0730863,007,2021-10-09 11:57:22
0,0730863008,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",17.99,Light gray,0730863,008,2021-10-09 11:57:22
0,0730863009,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",10.99,Dark blue,0730863,009,2021-10-09 11:57:22
0,0730863010,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",9.99,Denim blue,0730863,010,2021-10-09 11:57:22
0,0730863011,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",14.99,White,0730863,011,2021-10-09 11:57:22
0,0730863012,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",18.99,Denim blue,0730863,012,2021-10-09 11:57:22
0,0730863014,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",19.99,Gray denim,0730863,014,2021-10-09 11:57:22
0,0730863017,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",22.99,Light denim blue,0730863,017,2021-10-09 11:57:22
0,0730863018,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",13.99,Black washed-out,0730863,018,2021-10-09 11:57:22
0,0730863027,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",21.99,Black/washed out,0730863,027,2021-10-09 11:57:22
0,0730863038,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",17.99,Denim blue,0730863,038,2021-10-09 11:57:22
0,0730863039,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",15.99,Blue,0730863,039,2021-10-09 11:57:22
0,0730863040,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",29.99,Denim blue,0730863,040,2021-10-09 11:57:22
0,0730863043,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",18.99,Graphite gray,0730863,043,2021-10-09 11:57:22
0,0811993036,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 183cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Blue,0811993,036,2021-10-09 11:57:22
1,0811993036,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 183cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Blue,0811993,036,2021-10-09 11:57:22
0,0811993001,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",12.99,Black/washed out,0811993,001,2021-10-09 11:57:22
1,0811993001,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",12.99,Black/washed out,0811993,001,2021-10-09 11:57:22
0,0811993002,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",29.99,Denim blue,0811993,002,2021-10-09 11:57:22
1,0811993002,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Denim blue,0811993,002,2021-10-09 11:57:22
0,0811993003,"Cotton 98%, Elastane 2%",Regular fit,"",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,003,2021-10-09 11:57:22
1,0811993003,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,003,2021-10-09 11:57:22
0,0811993006,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",14.99,Graphite gray,0811993,006,2021-10-09 11:57:22
1,0811993006,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",14.99,Graphite gray,0811993,006,2021-10-09 11:57:22
0,0811993007,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",29.99,Light denim blue,0811993,007,2021-10-09 11:57:22
1,0811993007,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Light denim blue,0811993,007,2021-10-09 11:57:22
0,0811993021,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",29.99,Black,0811993,021,2021-10-09 11:57:22
1,0811993021,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Black,0811993,021,2021-10-09 11:57:22
0,0811993022,"Cotton 99%, Elastane 1%",Regular fit,"",,,"
							  Regular Jeans",16.99,Cream,0811993,022,2021-10-09 11:57:22
1,0811993022,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",16.99,Cream,0811993,022,2021-10-09 11:57:22
0,0811993024,"Cotton 99%, Elastane 1%",Regular fit,"",,,"
							  Regular Jeans",29.99,Denim blue,0811993,024,2021-10-09 11:57:22
1,0811993024,Cotton 100%,Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Denim blue,0811993,024,2021-10-09 11:57:22
0,0811993025,Cotton 100%,Regular fit,"",,,"
							  Regular Jeans",15.99,Light blue,0811993,025,2021-10-09 11:57:22
1,0811993025,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",15.99,Light blue,0811993,025,2021-10-09 11:57:22
0,0811993028,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 185cm/6'1"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Denim blue,0811993,028,2021-10-09 11:57:22
